step,t_sim,cmd_index,primitive,eef_x,eef_y,eef_z,eef_qx,eef_qy,eef_qz,eef_qw,gripper_aperture,gripper_cmd,dpos_x,dpos_y,dpos_z,drot_x,drot_y,drot_z,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6
104,5.2,1,move_to,-0.04688906554300315,-0.1466786222925151,0.934678749653997,0.9972450564743593,-0.0014805599332041917,0.07416056314328466,0.0005622757385435154,0.6645644875599747,1.0,0.0027925111250443157,0.00014467272581021007,0.019803559059394106,0.0,0.0,0.0,-0.289996687518968,0.5489522703665843,0.027348961621256305,-2.3182586399428726,0.17866900792414164,3.008542661908921,0.3457392213099102,0.08523640338898159,-0.2638893461418259,-0.07178170446065804,-0.07506714959539153,0.08990895320575466,-0.18001320985724223,-0.05245866021652127
105,5.25,1,move_to,-0.046481537620812224,-0.14670125181614369,0.9393180639049447,0.997226690250272,-0.0014400753710558853,0.07440822377836556,0.00052025912884013,0.6626916847207435,1.0,0.002689065543003147,0.00017862229251511264,0.016521250346003047,0.0,0.0,0.0,-0.2855652312290605,0.5365611494905462,0.023609743767631343,-2.3214412048350987,0.18315655123247626,2.999627936961553,0.34313867982733975,0.09164984271229601,-0.22567070584822302,-0.07787407519524188,-0.05020096365504837,0.0891789861927873,-0.17532888475308425,-0.05146834443407728
106,5.3,1,move_to,-0.04600014532254041,-0.14672044314577315,0.9430920078752493,0.9972290453642817,-0.001411724502544898,0.07437784836232113,0.0004168797939691304,0.6609127340280383,1.0,0.0022815376208122212,0.0002012518161436938,0.01188193609505539,0.0,0.0,0.0,-0.28084496550495697,0.5267911480230605,0.019615328004102612,-2.3231021627215713,0.18761364865773672,2.991226199756262,0.34059172651941966,0.09672135907751553,-0.1673227984306472,-0.08167856295429649,-0.018307153635439565,0.08907202513645024,-0.16010993025312745,-0.05042704289862627
107,5.35,1,move_to,-0.04546036476607586,-0.1467203415285347,0.9459023170126392,0.9972494323987264,-0.0014090998522088302,0.07410471591229718,0.00027403937832135684,0.6589095271643348,1.0,0.001800145322540407,0.00022044314577315816,0.008107992124750774,0.0,0.0,0.0,-0.2759161066329641,0.5198256522207699,0.01549294247117299,-2.3233622696329626,0.1920944388747606,2.9837396460314185,0.338089127933354,0.09999714501175272,-0.11562509515287302,-0.08295402054211015,0.0044189929628995275,0.09017358223808991,-0.1389247118927309,-0.049776493598997024
108,5.4,1,move_to,-0.04494166705447639,-0.1466789150719255,0.9478899642735075,0.9972809155958167,-0.001440512054730157,0.07367960746745983,0.00012552620823900332,0.6569164522970988,1.0,0.0012603647660758555,0.00022034152853470101,0.0052976829873608855,0.0,0.0,0.0,-0.2708739550728802,0.5151198183540848,0.011360324877079468,-2.322793496797688,0.1966515328794463,2.9773948950118885,0.335605322724495,0.10130754980605552,-0.076388105884846,-0.08212078685224894,0.01658342520237551,0.09210267719993917,-0.11517763490244186,-0.04972774310101039
109,5.45,2,move_to,-0.044461470228242296,-0.14460596546682733,0.9485415709210265,0.9973567619271755,-0.0006716017277471622,0.07265122795393279,-0.0009151317081373612,0.6548647893649835,1.0,0.0010557159504086522,0.019766504394179398,-0.002858455503753622,0.0,0.0,0.0,-0.26496985562064745,0.5132399794449318,0.009900126308219025,-2.322226489436847,0.20124669443591878,2.972258558140265,0.3343891924110532,0.130060979109829,-0.011760579857846273,-0.009957347601634824,0.005517927745627243,0.08425153684813169,-0.07539722472116109,0.0005615526345775591
110,5.5,2,move_to,-0.044047737905435695,-0.14107502701545843,0.9482704418480722,0.9974277050453854,0.00038530953864779186,0.07164749466020538,-0.002112167931234438,0.6529550575572199,1.0,0.0010274577389963256,0.01975770343819879,-0.002928734443879169,0.0,0.0,0.0,-0.25798580368101226,0.5131350960994984,0.009721170219507335,-2.322437369655972,0.20494613760300714,2.9699139370943692,0.33558807677872976,0.14656578047102917,0.003978154916817479,-0.006223196203221292,-0.012829741068959583,0.06299813723942094,-0.01923218687208938,0.045109164378881496
111,5.55,2,move_to,-0.04373085974414359,-0.13711945283423305,0.9477356467433928,0.9974727950084723,0.0012560818997281215,0.07097538985113057,-0.0029899016248282092,0.6510047949797749,1.0,0.001009817959231157,0.019755795195574008,-0.002947681102112137,0.0,0.0,0.0,-0.2503118436977461,0.513478023491927,0.009648280925507395,-2.323539748642259,0.20763414863848287,2.9698214833329444,0.3388294697371486,0.15774316433125193,0.008566075346668438,-0.004427374919123469,-0.028677540238099573,0.0438549879096772,0.014648013000427488,0.08222836054504933
112,5.6,2,move_to,-0.04349805432032565,-0.13286200445335675,0.9470742552683236,0.997503951881385,0.0019645653815630287,0.07048846258047388,-0.003658292897097419,0.649064269677916,1.0,0.0010009309064667442,0.019755611253073277,-0.0029519419604599416,0.0,0.0,0.0,-0.24218822802904016,0.513980817912707,0.009661684618516074,-2.3252708304720704,0.20938595986462122,2.9710681345498613,0.3437690090693323,0.16478914159024602,0.010849905079956685,-0.0026623444544562587,-0.03864319791342866,0.025646059555953064,0.03678597345365498,0.1131706217058753
113,5.65,2,move_to,-0.04331180614797364,-0.12839078967015005,0.9463445972435518,0.9975246892158335,0.002550047506890975,0.07014729153041704,-0.004165231507769353,0.6471366503099201,1.0,0.0009996028905049788,0.019755967231684143,-0.002950008949463766,0.0,0.0,0.0,-0.2337940681925101,0.5145864252986143,0.009775117748598572,-2.327400160016701,0.21024402386915048,2.973246087274599,0.35013842944684015,0.16878275470906892,0.012667615315396398,-0.0006134256575921089,-0.04487217109550069,0.008180430412306022,0.052083472451095465,0.139503433976051
114,5.7,2,move_to,-0.04315523284669438,-0.12376222497366367,0.9455712651086697,0.9975381481861623,0.003028051945281388,0.06991197515582868,-0.0045595553016214135,0.6452247772061203,1.0,0.001002836260604119,0.019756532259429506,-0.0029451235146490673,0.0,0.0,0.0,-0.22525830361970528,0.515281806923047,0.010007129841644844,-2.329766334169285,0.21030330284670531,2.976062216985354,0.35771958505861307,0.17073716029814218,0.014382563371808458,0.0016343047575154604,-0.048402899175652915,-0.005144098100536632,0.0625194231246873,0.1611527748710622
115,5.75,2,move_to,-0.04302247108897135,-0.11902364229878491,0.9447664439991412,0.9975462870198281,0.0033886172500607803,0.06975700236250108,-0.004887038723407455,0.644101738089127,1.0,0.0010092723181405676,0.01975720340512358,-0.0029384150483565616,0.0,0.0,0.0,-0.21666646446635757,0.5160660581561485,0.010361859124706376,-2.3322591828639587,0.20976182194711956,2.9793176877583503,0.3662611870756668,0.1710927687867049,0.016122618417041348,0.004003201012260807,-0.05022781928432125,-0.017516804372543427,0.0696911940008199,0.17849587898838346
116,5.8,2,move_to,-0.042906271482146895,-0.11421005223189341,0.9439399293881341,0.997550596902909,0.003688265219755207,0.06966047233616818,-0.00515964264454796,0.6448862866836029,1.0,0.0010184182450434418,0.019757955808636846,-0.0029301888236283043,0.0,0.0,0.0,-0.2080930338227595,0.5169387434653083,0.010835757422826943,-2.334797572973334,0.20857982530017305,2.982873844360862,0.37562019642608574,0.17009146637540767,0.01782547130556388,0.006337148910725715,-0.050428726904141664,-0.03056614365886981,0.07452232107638358,0.19392468096491006
117,5.85,2,move_to,-0.042799994448139644,-0.10934141302824289,0.9430990142960024,0.9975522019070285,0.003952239750171199,0.06960533799474365,-0.005392698214508449,0.6436035824573073,1.0,0.0010296802211190446,0.019758772657879703,-0.0029207296513819652,0.0,0.0,0.0,-0.19959161276497345,0.5178985056753741,0.011434360749592443,-2.337321515453501,0.2067398007838146,2.986620359906684,0.3857214925360472,0.168272379706075,0.019504706127060345,0.008825263561167428,-0.04976882642003678,-0.04375430573884926,0.0774208222939769,0.20819799248481258
118,5.9,2,move_to,-0.042699654243784343,-0.10443272475858861,0.9422485437960685,0.9975518793447486,0.0041919075545624115,0.06957974544642023,-0.005597762983991607,0.6422324391796572,1.0,0.0010425344039864445,0.019759633972996873,-0.002910324255077512,0.0,0.0,0.0,-0.19119481067007865,0.5189441379875502,0.012153517537165079,-2.339788727890606,0.2042404186610473,2.990480033861984,0.3965128817218962,0.16595913415676275,0.02116156706874634,0.011126707525446953,-0.048347697935316916,-0.056859743641186164,0.0790154085480516,0.22151672049558013
119,5.95,2,move_to,-0.04260183514191085,-0.0994961979360804,0.9413923741813927,0.9975501375900311,0.004414041499950383,0.06957583146183823,-0.005782984362689457,0.6408639838127888,1.0,0.0010566690839855222,0.019760527962422506,-0.0028991352319730594,0.0,0.0,0.0,-0.18291975180088232,0.5200746552441331,0.012982339701373281,-2.342166923433301,0.20109108819949315,2.9943952893849013,0.4079490380379973,0.16343575276356886,0.022799321067815403,0.013176438669789717,-0.0463803869771085,-0.06969485592667829,0.07960963353313502,0.23398148715345965
120,6.0,2,move_to,-0.04250424692456844,-0.09454043977385318,0.9405331037498986,0.9975473592628538,0.004623659158840366,0.0695875762469117,-0.0059545810741762385,0.6393699348453739,1.0,0.0010718079679135498,0.019761446921705072,-0.0028872899474334237,0.0,0.0,0.0,-0.1747713258779397,0.521289145502698,0.013906200696903208,-2.3444324241130294,0.19730919343897874,2.9983225412033034,0.41998861775216084,0.1609130093611644,0.024418643942791297,0.01490184089427622,-0.044008467566921755,-0.08212001624563221,0.07944928777811604,0.2456525779675566
121,6.05,2,move_to,-0.04240514103824384,-0.0895719280123151,0.9396726629829073,0.9975438088799372,0.004824373830467633,0.06961076061000865,-0.006116926495056686,0.6379676926555862,1.0,0.0010877698188392247,0.019762386605597527,-0.0028748621657606467,0.0,0.0,0.0,-0.16674543433593797,0.5225866975102267,0.01490729889401512,-2.3465672619681976,0.192918301486627,3.0022288602135965,0.43259268022195907,0.15854343971447424,0.02601944964232363,0.01625423289159471,-0.04132157830439692,-0.0940227847539951,0.07870822822939046,0.25656459463860837
122,6.1,2,move_to,-0.04230323748178045,-0.08459528544414166,0.9388124309103045,0.9975396850899255,0.005018923745167563,0.06964218395243395,-0.0062732200237393294,0.6365906320978991,1.0,0.0011044169681339619,0.01976334456824517,-0.0028619005288989504,0.0,0.0,0.0,-0.15883146488613245,0.5239663895932644,0.015966213090316296,-2.348557619128842,0.18794693582750122,3.0060884713911413,0.44572381840812547,0.1564355131174213,0.027601077006965603,0.0172043440332395,-0.03838792821348685,-0.10531657925825996,0.07751162262058116,0.26674242465025544
123,6.15,2,move_to,-0.042197477511361714,-0.07961393836152617,0.9379534852947261,0.9975351316538994,0.005209289245186714,0.06967951774383907,-0.006425669520179743,0.6352211898580238,1.0,0.0011216524416902687,0.01976431958373671,-0.002848432409584568,0.0,0.0,0.0,-0.15101433919123072,0.5254272477669624,0.01706257775871725,-2.3503924092938204,0.1824274075947134,3.0098808706141162,0.45934567863217063,0.15466253190622387,0.029162483220980327,0.017745451102400788,-0.03525433448574176,-0.11593450209295533,0.07594437476204928,0.2762038431053168
124,6.2,2,move_to,-0.042086961381673144,-0.07463032889051167,0.9370966821391842,0.9975302591963631,0.005396910590239989,0.06972097380946861,-0.006575800694674376,0.6338599388957279,1.0,0.001139397098034258,0.019765310998462533,-0.002834476210351235,0.0,0.0,0.0,-0.14327606936030376,0.5269682286536239,0.01817596601245381,-2.352062470142985,0.17639486176083005,3.0135891984438214,0.473422736890294,0.15326962909060948,0.030702164438804625,0.01788260839679744,-0.031952242420599096,-0.12582820557766194,0.07406755179128485,0.28496376557426556
125,6.25,2,move_to,-0.04197088084302841,-0.06964614323761761,0.9362427340335043,0.99752515681466,0.0055828094232393,0.06976512799803648,-0.0067246320529833915,0.6325195388500194,1.0,0.0011575846633841882,0.019766318440222655,-0.0028200448696450876,0.0,0.0,0.0,-0.13559698738142772,0.5285882032187951,0.019286498630444255,-2.353559972111507,0.1698864401443373,3.017199184905635,0.4879202176360132,0.15227985984777098,0.03221831509989181,0.01762997336727054,-0.0285025552971619,-0.13496502833128673,0.07192578980721631,0.29303625356723634
126,6.3,2,move_to,-0.041848459028221825,-0.0646625017879812,0.9353922738844691,0.9975198987509722,0.005767669795747826,0.06981081814786674,-0.0068727905905427225,0.6311741255611807,1.0,0.0011761552801537194,0.01976734160898603,-0.0028051496342648492,0.0,0.0,0.0,-0.12795671134074854,0.5302859465891772,0.020375309246759687,-2.3548779981062435,0.16294057813831458,3.020698426078132,0.5028040808655647,0.1517002867832748,0.03370916142788437,0.017015357966381803,-0.024923138497759772,-0.1433246400969675,0.06954860010709998,0.3004365324182596
127,6.35,2,move_to,-0.04171896109950383,-0.059680045993630415,0.9345458662303899,0.9975145524456226,0.0059519224393334205,0.06985701915604155,-0.007020623413684858,0.6298492883251239,1.0,0.0011950489630930808,0.019768380160176593,-0.0027898035447942783,0.0,0.0,0.0,-0.12033488388193692,0.5320601365400742,0.021424927088868416,-2.3560103395952603,0.15559640942774594,3.0240758934510934,0.518041074189364,0.15152356478763018,0.035172722901326586,0.01606617136327841,-0.021223662169510576,-0.15089847180910107,0.06696209903373579,0.30718013614763917
128,6.4,2,move_to,-0.041581652355512484,-0.054699058675012534,0.9337040470707079,0.9975091794582679,0.006135784617306109,0.0699028272083997,-0.0071682488722881466,0.6285315627140439,1.0,0.0012142064432898846,0.019769433682078702,-0.002774021377524959,0.0,0.0,0.0,-0.11271175371748315,0.533909357182762,0.02241954303878482,-2.3569513018787753,0.14789326889366453,3.027321626789896,0.5335987922705345,0.15173324134834118,0.036607351745998176,0.0148196092256518,-0.01741498058557272,-0.15768662487805235,0.06418427007466064,0.3132849000380194
129,6.45,2,move_to,-0.04143581839467163,-0.04971951899911804,0.9328673216690616,0.997503839037809,0.006319307115629179,0.06994740340487776,-0.007315614760571538,0.6272106856183151,1.0,0.0012335638718293867,0.019770501666995156,-0.0027578223310175433,0.0,0.0,0.0,-0.1050686154676615,0.5358321105939322,0.0233452076992822,-2.3576956488575127,0.1398702671987242,3.030426538135093,0.5494457580402801,0.15230505487338375,0.03801163633629525,0.01331545040258883,-0.013506352545188904,-0.1636972063975005,0.061230974643565916,0.318770316757314
130,6.5,2,move_to,-0.0412807743397495,-0.04474115870281648,0.9320361673636831,0.9974985889284502,0.006502403867814876,0.06998995959279156,-0.0074625321365526095,0.6259084352559363,1.0,0.0012530543131124066,0.019771583558783282,-0.0027412293713662645,0.0,0.0,0.0,-0.09738814170186505,0.5378268326877499,0.024189945436912406,-2.3582385734037867,0.13156591883272398,3.033382323498049,0.5655515154350784,0.1532081841474812,0.039384418927745427,0.011591582694363623,-0.009504493692897562,-0.16894553386741296,0.05811854512552717,0.32365697915097213
131,6.55,2,move_to,-0.04111586446414998,-0.03976350747317265,0.9312110388444693,0.9974934849566548,0.006684880270107697,0.07002976112431193,-0.007608705650288614,0.6246037376075073,1.0,0.001272608142547978,0.01977267879160395,-0.0027242690615238273,0.0,0.0,0.0,-0.08965463370110549,0.5398919144103134,0.024943846306053622,-2.358575678346419,0.12301783133304128,3.0361813966021516,0.5818867060287283,0.15440864425598402,0.04072514679821409,0.009691781901752392,-0.005419498182311223,-0.17345255811905086,0.054860266056906866,0.32796819163059626
132,6.6,2,move_to,-0.040940491388886516,-0.0347859337866209,0.9303923566399778,0.9974885814543573,0.006866450902172071,0.0700661190281436,-0.007753752930999543,0.6233066335341595,1.0,0.0012921523670940207,0.0197737868278626,-0.0027069718776634682,0.0,0.0,0.0,-0.08185419791585459,0.5420257245632774,0.025599054865421203,-2.3587030115468153,0.11426241076322709,3.0388169003721104,0.5984231637457283,0.15586868562366143,0.04203362246579413,0.007656079567539916,-0.0012595354251785029,-0.17724489446498626,0.05147137529179622,0.3317282181251084
133,6.65,2,move_to,-0.040780540850763,-0.029805527894338317,0.9295732835838979,0.9974843762392198,0.007046939694509811,0.07009216617382863,-0.007896077548733569,0.6220068130971717,1.0,0.001311613642195291,0.019774907227283492,-0.0026893705222483613,0.0,0.0,0.0,-0.07397526684239147,0.5442085479575413,0.026153306252050906,-2.358696810418954,0.10533590188898327,3.041332175688407,0.6151342681086784,0.15752962919884053,0.04276418506490642,0.0056925713160815876,0.00028829825226793656,-0.1802837175709237,0.050055295856181764,0.33497646116997704
134,6.7,2,move_to,-0.040636200905393535,-0.024820194438566392,0.9287531066342838,0.997479534790664,0.00722551255901268,0.07012725769303911,-0.008033515451725709,0.620702922551726,1.0,0.0013344630235420118,0.019775928068804717,-0.0026705575178716735,0.0,0.0,0.0,-0.06600885399085915,0.5464465066848063,0.02660853926257884,-2.3585671871929113,0.09627518281639563,3.043784687315108,0.6319946267438392,0.1593579092604678,0.044041547640571714,0.0036733257209257825,0.0032724745021425862,-0.18264078240043413,0.04861353922575057,0.33771199324119133
135,6.75,2,move_to,-0.04049240916540553,-0.019831240588341126,0.9279338931885082,0.9974737049169928,0.007401425277218735,0.07017639685927139,-0.0081670206857999,0.6193925818370445,1.0,0.0013611014988908136,0.019776831801537543,-0.002650344619744862,0.0,0.0,0.0,-0.05794724209677048,0.5487539952307361,0.026959980758197603,-2.358271104011372,0.08711132958708266,3.0461535740568983,0.6489786743977479,0.1612811758757802,0.04541501951282483,0.00177067029730491,0.006745501216816456,-0.18437330822095876,0.04660624663584502,0.3399609009353374
136,6.8,2,move_to,-0.04034475059930906,-0.014837085205858242,0.9271167985119959,0.9974671420981165,0.007575216281260712,0.07023559757876323,-0.008299238860376281,0.6180825427480512,1.0,0.0013897765648030883,0.019777704640048858,-0.0026288629235686613,0.0,0.0,0.0,-0.049786622061080775,0.5511322312259515,0.027209042520089897,-2.3577900392445157,0.07787283691833727,3.0484134853013654,0.6660624990042671,0.1632606093480065,0.04676711742366185,-0.00014094610057164953,0.010500584699735126,-0.18557525703664804,0.04414938496349175,0.3417401369127628
137,6.85,2,move_to,-0.040190520335827644,-0.009837414422270896,0.9263032940686942,0.9974600686494491,0.00774704559683342,0.07030153623337036,-0.008431413735798258,0.6168338642376818,1.0,0.0014200805898067679,0.019778554966118606,-0.002606172398495381,0.0,0.0,0.0,-0.04152500080573583,0.5535794060030387,0.027356769828584503,-2.357112062445767,0.06858548585733118,3.0505443844829334,0.6832232700836639,0.16527113016681969,0.04807467255746631,-0.0021005976206683787,0.014466530957132193,-0.18629475342798246,0.04134484583440309,0.3430662988382772
138,6.9,2,move_to,-0.04002777457588399,-0.004831954811744007,0.9254946745276694,0.9974526712931113,0.007917071750109786,0.07037146520883665,-0.008564192285337068,0.6158084627307467,1.0,0.0014517928993469454,0.019779375708331298,-0.002582362090427965,0.0,0.0,0.0,-0.03316154576525176,0.5560932439426136,0.027405395685625975,-2.356228465593247,0.05927338458042643,3.052530221952797,0.7004393876104188,0.1672968597175456,0.04933688918174043,-0.0040590985279489586,0.018580657274228266,-0.18656102022056184,0.038257508029713554,0.3439731908482409
139,6.95,2,move_to,-0.03985472625853724,0.00017918851971751625,0.9246921835711637,0.9974450829745997,0.00808507675417054,0.07044351048662598,-0.008697690152717144,0.6145239314745734,1.0,0.0014847793369981077,0.01978015661959072,-0.00255750550828047,0.0,0.0,0.0,-0.024696902333572614,0.5586715084176311,0.02735780447010176,-2.3551320871534323,0.049959131442772774,3.054358401064674,0.7176904558591707,0.16930982100777658,0.050557058860430125,-0.005975644209137982,0.022814808105570548,-0.1863987742886854,0.034936478716204054,0.3444827017864098
140,7.0,2,move_to,-0.03967012730801028,0.0051968633256360445,0.9238967584947403,0.9974374198700477,0.00825106379579247,0.07051597298627105,-0.008832380371029316,0.6131882558080951,1.0,0.0015189052007434085,0.019780888866122254,-0.002531671909484982,0.0,0.0,0.0,-0.016133543153422452,0.5613121635207065,0.02721997313146389,-2.3538176487691644,0.0406639652678123,3.0560187499757,0.7349575842420469,0.17127023666355595,0.05173914953894637,-0.007801193138268247,0.027138912676132936,-0.1858400693579363,0.031430495916015364,0.3446228224260348
141,7.05,2,move_to,-0.03947308576104368,0.010225325170690316,0.923109220681098,0.9974297264093609,0.008415610293872488,0.07058773561154313,-0.008971619673326747,0.6119194480937109,1.0,0.0015541194496832662,0.01978156057325369,-0.002504909982975707,0.0,0.0,0.0,-0.007481223719235146,0.5640134338291125,0.027009557998690127,-2.352281447749071,0.03140868883757991,3.05750409561965,0.7522232941553639,0.17303893493234992,0.05288871738904495,-0.00947441369016326,0.031533402317748635,-0.18493426943291205,0.027802991289995825,0.34438522930909027
142,7.1,2,move_to,-0.039262802992292935,0.015256648240728714,0.9223300304114439,0.9974221698612386,0.008576979514406885,0.07065736769329886,-0.00910971362672499,0.6109145077850873,1.0,0.0015904773682140284,0.019782143708310156,-0.0024773316380662454,0.0,0.0,0.0,0.001260699230639412,0.5667737321596921,0.02671482004479457,-2.3505200635256984,0.022206886090786426,3.058807090281988,0.7694682992012565,0.17483913859721337,0.054006825580388884,-0.01115612484605927,0.03600255420974859,-0.18370175288983062,0.02403542089383103,0.34382024448625925
143,7.15,2,move_to,-0.039038102397424584,0.020291098881338815,0.9215599561797884,0.9974148184794057,0.008735221719869759,0.0707241258128673,-0.009245204551750694,0.609607081912706,1.0,0.0016278815016933996,0.019782664213444573,-0.0024487136285290347,0.0,0.0,0.0,0.010092226470791502,0.569591417254219,0.026338399417895925,-2.3485299960789816,0.013074708219067203,3.059921411891351,0.7866783338207307,0.17661919970038154,0.05509393466135426,-0.012719193964644535,0.04051810014548071,-0.18216023450644092,0.020149953430528625,0.3430117802799665
144,7.2,2,move_to,-0.03879832249208569,0.02532976896151062,0.9207995540801654,0.9974077351588149,0.008889828582299949,0.07078733872563803,-0.009377284749952164,0.6083435072723863,1.0,0.0016662629403736146,0.019783117435350436,-0.002419056087128011,0.0,0.0,0.0,0.019011013456936846,0.5724649342081687,0.025885782869660066,-2.3463092203290823,0.00402599561190044,3.060842370132897,0.8038424964326125,0.17832751686503717,0.05615248697959275,-0.014156749905106234,0.045071108296246776,-0.18036699651561805,0.01618590280496164,0.3420011671276174
145,7.25,2,move_to,-0.03854332062868336,0.030374498528539125,0.9200491329826667,0.9974009799504114,0.009040605597603531,0.07084628215390809,-0.009505627246792818,0.6073238823749053,1.0,0.0017056630242722997,0.019783492475093686,-0.002388333966500883,0.0,0.0,0.0,0.028012830180147164,0.5753929567977673,0.025365003918060864,-2.3438569772937243,-0.0049282436020994524,3.061566476515195,0.8209521257918845,0.17993261658173168,0.05718636549038319,-0.015446419857840095,0.04963212295440791,-0.17838780508668303,0.01217251097698894,0.340838039777848
146,7.3,2,move_to,-0.038272599675658325,0.03542568102534139,0.9193091625384094,0.9973945643865001,0.009186665210770563,0.07090107635592761,-0.00962940736174256,0.6059544930851307,1.0,0.0017462661768683314,0.019783770221390565,-0.002356478361187633,0.0,0.0,0.0,0.03709121969824024,0.5783743268480102,0.024783256341338402,-2.3411724375253793,-0.01377990286028085,3.062091861745738,0.8379998313897933,0.1813989388824984,0.05820141527042347,-0.016539065694373127,0.0541912607064061,-0.1762689460714154,0.008121845900815645,0.33954556741689046
147,7.35,2,move_to,-0.03798625197639244,0.040484522084095344,0.9185798187479722,0.9973885110305178,0.009327693203978525,0.07095155647744839,-0.009748273552011489,0.6050117066331574,1.0,0.0017881906732606942,0.0197839376556245,-0.0023233994392756496,0.0,0.0,0.0,0.046238465202663934,0.5814081130874383,0.02414954855844192,-2.338255869849081,-0.02252356028312052,3.0624173944356867,0.8549800506850004,0.1826870946327659,0.0591987287805206,-0.017493562132565477,0.058759458670777844,-0.17406844968356272,0.00406691272004363,0.33814541408648685
148,7.4,2,move_to,-0.03768409565627522,0.04555169267837834,0.9178614037870915,0.997382787491451,0.009463254412044876,0.07099835113484662,-0.009861854179012407,0.6036713264419338,1.0,0.001831755687002627,0.01978396993856275,-0.002288930879947863,0.0,0.0,0.0,0.055445304412584585,0.5844936651732804,0.02347327155853709,-2.335107785168597,-0.031156062457514903,3.062544388684457,0.8718882008046558,0.18378615049557273,0.0602087698465837,-0.018228638531295773,0.06324004266449154,-0.1718283253488167,0.0004071263313145415,0.336673355507982
149,7.45,2,move_to,-0.03736437590479856,0.05062784066285745,0.9171544125800182,0.9973756731799405,0.009592806710062634,0.0710654064279621,-0.009972593319247743,0.6027096290452285,1.0,0.0018772850386288742,0.019783840712408168,-0.0022528753959776123,0.0,0.0,0.0,0.06470153937951578,0.5876363656690299,0.022762610721456498,-2.331748578764197,-0.03967696359766329,3.062549832410241,0.8887208032979949,0.1846718362211454,0.06148184589490801,-0.01884950525336239,0.06675000824215266,-0.16961075535690337,-6.508528670513231e-05,0.3351249116710235
150,7.5,2,move_to,-0.037037361958987325,0.05571171624930765,0.916451463716752,0.9973652410329495,0.009716387738241362,0.07117906340996863,-0.01008507415365116,0.6013488149204039,1.0,0.001924744695832438,0.019783553331489387,-0.002215033958200188,0.0,0.0,0.0,0.07399708418368045,0.5908477129615065,0.022022414318921314,-2.3282302104882,-0.048088716157341414,3.0625451785382563,0.9054738664190147,0.18537063080294058,0.06282613442287098,-0.019377404236556726,0.06963225218360396,-0.16745720522873547,-0.00046354085527485406,0.3334990584996282
151,7.55,2,move_to,-0.0367111938468065,0.06080098588813537,0.9157481183776937,0.9973520687252629,0.009834394619888734,0.0713309199074633,-0.010199782206131706,0.6004173605534935,1.0,0.0019778375971246736,0.01978302590639384,-0.002172566322658604,0.0,0.0,0.0,0.08332274951228892,0.5941275646866699,0.021256131516143428,-2.324565912727811,-0.05639415451841237,3.06252744051885,0.9221433463282717,0.185886410281727,0.06411379606549475,-0.019845449622145312,0.07253533964615662,-0.16534863399428257,-0.0011857363363165045,0.3317872292267999
152,7.6,2,move_to,-0.03638507700829432,0.06589465961415741,0.9150454613289106,0.9973363049882249,0.0099472656469405,0.07151848323531673,-0.01031761669682053,0.5992637346971478,1.0,0.002040795503240915,0.01978205644580663,-0.002122591927072161,0.0,0.0,0.0,0.09266988106622794,0.5974730859920013,0.020468341720603436,-2.320752303919449,-0.06459494954614538,3.0624858581440972,0.9387251744423432,0.18622760105117656,0.06533780011659343,-0.020254832574594858,0.07557421062027996,-0.16326900950380058,-0.0021676691055456136,0.32999207754333576
153,7.65,2,move_to,-0.03605625700033456,0.07099217758447396,0.9143459586720559,0.997318461899658,0.010055229816207616,0.07173437938584222,-0.010438233642293125,0.5981049196189686,1.0,0.0021161654115769276,0.019780414031902362,-0.0020632655372892967,0.0,0.0,0.0,0.10203021505502487,0.6008792208731897,0.019664693769107372,-2.316776046481207,-0.07269194268027365,3.0623867260081936,0.9552156866686933,0.1864206194560605,0.06645895944549257,-0.020447352012493234,0.07890601665281351,-0.16119380960899335,-0.003796603429819859,0.32814284658899096
154,7.7,2,move_to,-0.035719181439588465,0.07609336400046575,0.9136538298341502,0.9972989739254354,0.010158082610339179,0.07197248992403633,-0.010560807691099731,0.597096818307032,1.0,0.0022067884292962707,0.019777761519139857,-0.001992544634469883,0.0,0.0,0.0,0.11139493465115903,0.6043399154796484,0.018851141240838032,-2.3126178273274713,-0.08068522492606768,3.0621922430234867,0.9716111719323205,0.1864241336991627,0.06746415245500112,-0.020535797932829714,0.08263370781912105,-0.15911689876643828,-0.006094556100215799,0.32621342991104096
155,7.75,2,move_to,-0.035367676057718324,0.08119885061833931,0.9129737037373407,0.997278071980874,0.010255633205308532,0.07222950719781991,-0.010684915705202384,0.5960349628663486,1.0,0.0023155888820701955,0.019773635205012623,-0.0019082449812113684,0.0,0.0,0.0,0.12075466307216574,0.6078495289637236,0.018035533265358936,-2.30825960739793,-0.08857475216123314,3.0618717746198723,0.987908207372912,0.18622969429634686,0.06836265000915938,-0.020472736900893355,0.08669991172219395,-0.15704415849686612,-0.008951982241009829,0.3242161023645436
